course_id,rating,difficulty,Textbook,text,professor_name,department,For Credit,Would Take Again,Attendance,grade,Online Class
 CALC32H,5.0,2.0,,"Professor Aksoy is really excellent.  Her lectures are lucid and her tests are fair.  She has ample time out of class and is really willing to help.  She's also kind cute for a 50 year old( she has excellent fashion).   You will learn a ton, and it's not hard to do well(I thought the grading scale was actually too easy).  Course Grade: A",Asuman Aksoy ,Mathematics department,,,,,
 CALC32H,3.5,2.0,,"She speaks and writes very fast in class, and it's easy to get overwhelmed.  She's very helpful in office hours though, and she wants her students to succeed.",Asuman Aksoy ,Mathematics department,,,,,
 CALC30,4.0,3.0,,No Comments,Asuman Aksoy ,Mathematics department,,,,,
 MATH32,5.0,4.0,,"She explains things in a very clear manner and has funny stories to share in class.  Also helpful outside of class.  Tests are a bit hard but i still got an A, just do the homework!",Asuman Aksoy ,Mathematics department,,,,,
 CALCULUS3,4.5,4.0,,"Always willing to help.  Wants you to succeed.  Oh how she loves when ladies are in her class, she'll try to make ladies into math majors.  Very spirited, enthusiastic, don't let the final screw you though.  The final is definately everything, no notecard.",Asuman Aksoy ,Mathematics department,,,,,
 CALC32,4.5,3.0,,"Has great confidence in her students and makes you want to try your best for her.  She moves pretty fast, so you have to take notes furiously, or just sit and listen.",Asuman Aksoy ,Mathematics department,,,,,
 32H,4.5,3.0,,Good prof,Asuman Aksoy ,Mathematics department,,,,,
 MATH131,4.0,4.0,,love the accent,Asuman Aksoy ,Mathematics department,,,,,
 MATH131,4.0,4.0,,You LEARN in an Aksoy class,Asuman Aksoy ,Mathematics department,,,,,
 CALC31,2.0,4.0,,No Comments,Asuman Aksoy ,Mathematics department,,,,,
 CALC31,3.5,5.0,,No Comments,Asuman Aksoy ,Mathematics department,,,,,
 MATH30,4.0,3.0,,No Comments,Asuman Aksoy ,Mathematics department,,,,,
 MATH30,3.0,4.0,,No Comments,Asuman Aksoy ,Mathematics department,,,,,
 FHS10,3.0,4.0,Yes,"Prof Martinez is a caring professor. Her hands-off approach to advising on assignments and lack of clear criteria had me struggling. She really helps develop your writing and critical thinking skills through the comments she makes both in class and after assignments are graded. She's deeply passionate about the subject, which is nice.",Chloe Martinez ,Religious Studies department,Yes,No,,,
 FHS10,5.0,3.0,No,"Love Prof. Martinezvery clear speaker and cares about her students, super helpful outside of class.",Chloe Martinez ,Religious Studies department,Yes,Yes,Mandatory,A,
 RAMAYANA101B,5.0,3.0,No,"Patient, highly knowledgeable, creative, kind, and passionate. First we read R.K. Narayan's version, then focused on specific scenes. She assigned readings from many diff. versions and critiques from a range of scholarly perspectives. I have a better understanding of Hindu concepts and how epic literature continues to influence Indian culture.",Chloe Martinez ,Religious Studies department,Yes,Yes,,,
 RLST101B,4.0,2.0,Yes,"Prof Martinez is a really caring individual and it is clear she cares about her subject. I took it as a GE and honestly had no interest in the Ramayana or religion. That said, she turned religion I did not care at all about into one that I could talk about without being bored - which is hard to do. Great person and Prof for a religious GE.",Chloe Martinez ,Religious Studies department,Yes,Yes,Mandatory,,Yes
 GOV20,3.0,4.0,No,"Lectures are quite boring and long; however, when meeting with him in office hours he is very helpful and caring. A lot of reading and he is a very hard grader. Very particular for writing.",Ken Miller ,Government department,Yes,No,Mandatory,C+,
 GOV20,4.0,4.0,No,"Great professor! Bit of a dry lecturer in the beginning. But the class picks up and the way he clearly explains and analytically thinks about the subjects covered in class is incredible. Busy man but is available during scheduled office hours, great in studying for midterms. Middle of the road guy politically, open to all ideas",Ken Miller ,Government department,Yes,Yes,,,
 GOV20,5.0,3.0,Yes,"Professor Miller is a caring professor who provides great feedback on your writing. Make sure you visit his office hours and take his advice when writing papers for his class. Be prepared to read, especially towards the end of the semester since readings tend to be bunched up at the end.",Ken Miller ,Government department,Yes,Yes,Mandatory,,
 GOV20,5.0,3.0,Yes,Miller's a straightforward and reasonable professor. He's also really approachable during office hours. If you put in the effort and do some reading you'll do well. I'd recommend him for GOV20!,Ken Miller ,Government department,Yes,Yes,,A,
 GOVT117,5.0,3.0,Yes,"Prof Miller is a pretty dry lecturer, but I still learned so much in this class. It's really a masterclass on everything CA Politics and is a must-take for anyone interested in getting into that space. The trip to Sacramento is one of the best things I've done in Claremont!",Ken Miller ,Government department,Yes,Yes,,A,
 GOV20,3.5,3.0,Yes,"Miller is passionate about the founding fathers and principles, and lectures reflect that. Intro to American Politics consists of 2 large research papers and 2  tests (midterm & final- in class essays and short answers). Overall- as long as you pay attention, do most of the readings,  and work hard on papers you should be good to go. ",Ken Miller ,Government department,Yes,,,,
 GOV20,4.0,2.0,Yes,"I'm still confused as to whether he is a good professor or not. Miller is a good professor in that he's very helpful when you get hold of him and that his assignments and grading standards are reasonable. However, he has too much on his plate and is very hard to get hold of. His lectures can be boring. Not a bad professor but not the best either.",Ken Miller ,Government department,Yes,,,,
 20,4.5,3.0,Yes,Professor Miller is an extremely knowledgeable and good professor. Lectures can be slow and dry however he is extremely helpful and wants everyone to succeed and do well in his class. Pretty hard grader but gives a lot of assistance in office hours. Interested and concerned with his students and I would highly recommend.,Ken Miller ,Government department,Yes,,Not Mandatory,A-,
 GOV91,3.0,3.0,Yes,"Miller is my favorite professor at CMC. Taken CA Politics and Con Law with him and he's an excellent and passionate teacher. Supreme Court simulation in Con Law- best experience of college. Ps- He can get a little dry and he's on the soft spoken side, and he's the best help in office hours, NOT via email.",Ken Miller ,Government department,,,,,
 GOV20,5.0,3.0,Yes,Very fascinating professor. A great teacher who knows his stuff. Hard to get an A but easy to get a B/B+.,Ken Miller ,Government department,,,Mandatory,B+,
 GOV20,5.0,3.0,Yes,Really great and super interesting.  So qualified and really knows that material in and out.  Midterm is tough and tests are a lot of writing.  No tests besides midterm and final.  One big essay - field research project.,Ken Miller ,Government department,,,,,
 GOV117,4.0,3.0,Yes,This was easily one of the best classes I've taken at CMC. Prof Miller is a great guy and always willing to help. You realize every time you study for his tests just how much you have learned. If you are interested in California Politics even slightly this class is a must. Also a fair grader as long as you put in the work.,Ken Miller ,Government department,,,,,
 GOV117,5.0,2.0,Yes,"If you're interested at all in California Politics, take the class it's totally worth it. Even if you're not sure you're that interested, it's a great class. Prof. Miller is also the nicest man, and super helpful in office hours. His lectures can get a little dry, but the workload is not too bad and his tests are straightforward. HIGHLY RECOMMEND.",Ken Miller ,Government department,,,,,
 GOV20,4.0,3.0,Yes,"Good for an intro class.  Tests are essay/short answer. Two ""projects"" during the semester.  He knows his stuff and is a great guy to be around.",Ken Miller ,Government department,,,,,
 GOV20,3.0,4.0,Yes,"You must read, you must go to class, and in order to get what's going on, you should probably participate.  There is a whole lot of reading, and two papers (5 pg and 15 pg) that are required.   He knows what he's talking about and if you challenge him he might fling all of his degrees at you.  Overall he's a really great professor",Ken Miller ,Government department,,,,,
 GOV90,4.5,3.0,No,"As a non-CMC student, I can say that I felt extremely comfortable in this class. He is a brilliantly clear and comprehensible lecturer and not partisan on any issues. Very highly recommended for people interested in the constitution.",Ken Miller ,Government department,,,,,
 GOV117,4.5,4.0,Yes,"CA Politics was, and still is, my favorite class that I have taken at CMC. The content is extremely interesting, especially if you are from, or plan on living, in California. Miller is awesome, and is so much fun. I highly recommend this class if you have an interest in California politics.",Ken Miller ,Government department,,,,,
 GOV91,5.0,4.0,Yes,"Great Professor AND Teacher. Really knows what he's talking about, and knows how to deal with confusion. Not an easy class- You must attend, you must read, and you must go to office hours if you really want to do well. Great availability and makes clear what he expects of you. A must if you are a Gov major.",Ken Miller ,Government department,,,,,
 GOV20,4.5,4.0,Yes,"Great professor. Really interested in American Government and wants you to be too, but at the same time realizes that it is a GE. Really open to both left and right thinking. Is super helpful. Go to his office hours during the first week of school, and he will totally help you out. Final reserch paper is hard, but rewarding.",Ken Miller ,Government department,,,,,
 CAPOL,5.0,1.0,Yes,"Miller is the go-to guy on state/local gov. CA Politics is an excellent overview of the big issues facing CA, and is a must for those considering work in Sacramento (ask him about Capital Fellows). He's probably the most moderate faculty member and one of the easiest to approach. If you have trouble, go to office hours - he wants you to do well.",Ken Miller ,Government department,,,,,
 GOV90,5.0,3.0,,"He's a genius and a stud. Challenging material, but he does a great job teaching it.",Ken Miller ,Government department,,,,,
 SUPREMECOURT,4.5,4.0,,the supreme court simulation was straight righteous,Ken Miller ,Government department,,,,,
 GOV20,4.0,3.0,,"Appears dull at first, but grows on you. This knowledgeable government professor has been there, done that: DC semester while at Pomona College, State Senate fellow, Harvard grad school, lobbyist in Sacramento, etc. Very fair, passionate, helpful, laid back.",Ken Miller ,Government department,,,,,
 GOV20,4.5,4.0,,"Bright young guy, does a great job of keeping the class both currently relevant and 100% comfortable for right and left views. The field research project is a **** without a car, but worth it. Fun debates. Tests are tough but he threw a sweet study party, cocoa, cookies and everything. Take him!",Ken Miller ,Government department,,,,,
 SPAN001,5.0,3.0,Yes,Professor Gonzales has so much energy and this makes the course so engaging. He makes sure that everyone in the class understands what is being taught and if not you can visit him at office hours. He is very accommodating and caring. He is a very fair grader and gives you exactly what you deserve based on his grading criteria. Highly recommend.,Carlos Gonzales ,Modern Languages department,Yes,Yes,Mandatory,B+,
 SPAN022,5.0,3.0,Yes,Prof Gonzales is the sweetest man ever and really builds a genuine connection with all of his students and wants them to succeed. His homework is super manageable and class is fun and there's nothing to stress about.,Carlos Gonzales ,Modern Languages department,Yes,Yes,Mandatory,,
 SPAN044,4.0,4.0,Yes,"Prof Gonzales' class is the most fun class I've had so far. He assigns lots of textbook activities and small assignments for homework each day, so make sure to stay on top of that, but then you're fine. No final, just 2 big noncumulative midterms. If you're struggling, go to office hours! He's really caring and will do his best to help.",Carlos Gonzales ,Modern Languages department,Yes,Yes,Mandatory,A-,Yes
 SPAN33,4.0,2.0,Yes,"Nice guy. Your grade is made up of SO many small components (homework, written tasks, pair presentation, participation) that you just have to show up and do the work. 3 midterms, no cumulative final-very reasonable. Willing to help in office hours.",Carlos Gonzales ,Modern Languages department,Yes,Yes,Mandatory,,
 SPAN33,5.0,2.0,Yes,Best Professor I have had at college. He really cares about you and the class environment. I am very close with everyone in that class now. At first he seems really tough but he's a sweetheart and will help you. Small homeworks and only a couple tests.,Carlos Gonzales ,Modern Languages department,Yes,Yes,Mandatory,A-,
 SPAN33,4.0,2.0,Yes,Great guy 10/10,Carlos Gonzales ,Modern Languages department,Yes,Yes,Mandatory,A-,
 SPAN33,5.0,3.0,Yes,"Carlos is the best Spanish professor I have ever had. He is incredibly caring and I have so much respect for him. He does not teach to get through the curriculum, but because he loves his students. Having not taken Spanish in a few years, it was not the easiest class, but there were clear instructions and I always received help when it was needed.",Carlos Gonzales ,Modern Languages department,Yes,Yes,Mandatory,A-,
 SPAN33,5.0,3.0,Yes,"Such a nice and caring professor. Cares about your development in Spanish and as a person. Every piece of work you have to do is carefully considered to help you master the language. Furthermore, his office hours are extremely helpful. Language is not easy for me so that is why I made it difficult.",Carlos Gonzales ,Modern Languages department,Yes,Yes,Mandatory,B+,
 SPAN33,5.0,2.0,Yes,Carlos is the bomb!! Super fun teacher who really loves and cares about each and every one of his students.  He's a very understanding person and I would love to take more classes with him.,Carlos Gonzales ,Modern Languages department,Yes,Yes,Mandatory,,
 SPAN022,3.0,2.0,Yes,"The class is not hard, tests are very fair and not much HW at all. He is a great guy, but not the best teacher ever. His presentations can sometimes be unclear and you will have to teach yourself grammar points. The class atmosphere is relaxed and fun. He is a kind man who wants his students to succeed!",Carlos Gonzales ,Modern Languages department,Yes,,Mandatory,,
 SPAN022,4.0,1.0,Yes,LOVE HIM. HE'S A TEDDY BEAR.,Carlos Gonzales ,Modern Languages department,Yes,,Mandatory,A,
 SPAN044,3.0,1.0,Yes,"Professor Gonzales, while unclear on expectations from time to time, truly cares about his students and their success. As long as you can show him that you're putting in the effort you'll get a good grade. Also he's a great guy with a sense of humor. ",Carlos Gonzales ,Modern Languages department,Yes,,Mandatory,A,
 SPANISH101,3.5,2.0,Yes,"Senor Carlos is one of the best professors/ teachers I've ever had. He allows you to joke around in class, and have fun. His tests aren't hard at all, and as long as you've had a little bit of spanish before you'll be alright.",Carlos Gonzales ,Modern Languages department,,,,,
 SPAN125,1.0,4.0,Yes,"There's a fine line between ""it's part of the culture"" and inappropriate; the last time Gonzales saw that line, he was still living in Peru. Any time work by a female poet is read, Gonzalez lectures on how mysterious/delicate women are, and how they truly have all the power. Otherwise, he speaks mostly English in class and grades arbitrarily.",Carlos Gonzales ,Modern Languages department,,,,,
 SPAN22,3.5,2.0,Yes,"Gonzales is a great guy! The class is so fun, and he really cares about the students. I recommend him to everyone taking Spanish at CMC.",Carlos Gonzales ,Modern Languages department,,,,,
 SPAN022,2.0,1.0,Yes,"This guy's hilarious. Totally one of my favorite profs from last semester. His accent can be hard to understand at times, but get on his good side, and you'll have a great class. I'm really bummed I can't take more classes with this guy.",Carlos Gonzales ,Modern Languages department,,,,,
 SPAN031,3.0,3.0,Yes,"Senor is a lot of fun. Our class was pretty tight because Gonzales is a fun guy. He's a bit difficult to understand in class, and you really have to focus to pick up on what he's saying because he goes over things pretty quickly. All in all he's a good teacher, tests are fair, presentations are simple, and class is fun with Carlos.",Carlos Gonzales ,Modern Languages department,,,,,
 SPAN33,1.0,4.0,Yes,"unless youre interested in being taught by a guy who's less intelligible than ozzie guillen, taking this class is a waste of your time and money. flatly refuses to post anything on sakai even though he inundates you with handouts and other various junk.",Carlos Gonzales ,Modern Languages department,,,,,
 SPNSH33,4.0,2.0,Yes,"Great prof.  Daily homework is optional, with a small assignment turned in every 1.5 weeks or so.  Very reasonable work load and he has a good sense of humor.",Carlos Gonzales ,Modern Languages department,,,,,
 SPAN148,4.5,1.0,No,"At first this class seems boring.. but hang in there.  Prof. Gonzales is a caring and dedicated professor that wants his students to succeed - if you do well in his class, a good rec. letter will follow... as well as a much greater enjoyment of Spanish Literature.  NOTE: much of the handouts he gives are missable... just do the daily work and enjoy",Carlos Gonzales ,Modern Languages department,,,,,
 SPAN33,3.5,2.0,Yes,"Spanish 33 was an easy class, but he's not a very good teacher. He doesn't explain a lot of things very well, but the workload is relatively light and the tests are super easy. A few projects, but he gives you ridiculous amounts of time in which to do them. I recommend this professor for span33.",Carlos Gonzales ,Modern Languages department,,,,,
 SPAN101,3.5,3.0,Yes,"Very helpful during office hours, slightly incomprehensible in class. Do *not* take this class if you place into it without having taken Spanish 44--bad idea.",Carlos Gonzales ,Modern Languages department,,,,,
 SPAN101,4.0,5.0,Yes,No Comments,Carlos Gonzales ,Modern Languages department,,,,,
 SPAN33,3.0,4.0,Yes,work load high just like any span33 class but he grades really nice. tests are hard but he will basically give it to you in a pretest and will clarify it if you go to office hours-this really helped me. i would recommend him to anybody,Carlos Gonzales ,Modern Languages department,,,,,
 SPAN33,3.0,2.0,Yes,"I found this class very easy, but I know others in the class found it very difficult.  It was kind of a drag though, having to go to class 5 times a week.",Carlos Gonzales ,Modern Languages department,,,,,
 LIT130,5.0,4.0,Yes,Greatest Professor on the 5Cs and the most knowledgable film professor you will ever meet. Love him.,Thomas Schur ,Literature department,Yes,Yes,Mandatory,A,
 FWS010,5.0,1.0,Yes,"Professor Schur is very clear with the layout of his grading and his course immediately. It is writing heavy, however, you are not actually graded on your writing. Rather, you are graded for submission but still receive great feedback from both your peers and Professor Schur on your pieces. Participation is very important. Easy to do well.",Thomas Schur ,Literature department,Yes,Yes,Mandatory,A,
 FWS010,4.0,2.0,Yes,"The course's structure seemed perfect for FWS: we would write 750+word pieces every week and then discuss them in class. Prof Schur's feedback is sometimes not supported by anyone else, which is confusing, but he doesn't consider it to be the only right one, so it's fine. Papers weren't graded - just write them, attend classes, and you'll get an A.",Thomas Schur ,Literature department,Yes,No,Mandatory,A,
 FWS010,4.0,1.0,Yes,"Professor Schur's Writing & Experience FWS was one of the more unique classes I have taken. As long as you are active in class and meet the 750 word count each week, you will get an A-. In terms of the feedback I got, I agreed with only some of what he offered. He opened up as the semester went on, and seems to be a really nice guy.",Thomas Schur ,Literature department,Yes,Yes,Mandatory,A-,Yes
 LIT130,5.0,2.0,No,Class was graded on completion so if you did all the weekly assignments/showed up to every class you get an A. Assigned a wide range of movies and I genuinely learned so much about film! He has an interesting/quiet demeanor but he's funny and loves hearing what his students have to say. HIGHLY recommend if you like talking about movies.,Thomas Schur ,Literature department,Yes,Yes,Mandatory,A,
 FWS010,5.0,1.0,No,"Most of his classes are discussion based, so make sure to read the material in advance. You can get by with just Sparksnoting. Bearing in mind my C+ grade, I probably should I have gotten an F for missing most classes and not handing in major assignments. His class is easy which will make you more interested in learning the material.",Thomas Schur ,Literature department,Yes,Yes,Mandatory,C+,
 LIT130,5.0,4.0,Yes,Best prof I've had at CMC. Cares so much about the learning of his students. It's a challenging class but it really makes you think.,Thomas Schur ,Literature department,Yes,Yes,Mandatory,,
 LIT130,3.0,4.0,Yes,"Great Professor, really knows his stuff; however, it seems like you cant give him enough. I gave him A quality participation and got B+ on my papers and final, but ended up with a B+ in the course. All this despite attending office hours weekly and participating and utilizing his feedback.",Thomas Schur ,Literature department,Yes,No,Mandatory,B+,
 FWS010,4.0,5.0,No,"It seems like participation matters in this class because he is so engaging and caring towards students, but the class is graded on 4 papers and not much else. I consistently got B's on all of my papers EVEN THOUGH I went into office hours constantly and applied ALL feedback given. I honestly feel worse about my writing after taking this class.",Thomas Schur ,Literature department,Yes,No,,B+,
 LIT130,3.0,2.0,No,"Very participation heavy, which I personally wasn't a fan of but many people enjoyed. Workload is manageable, with a lot of reading/short papers during the first few weeks of the semester and then just short blog posts for the rest of the semester.",Thomas Schur ,Literature department,Yes,No,Mandatory,,
 FWS010,5.0,2.0,Yes,"Great guy and the class is pretty much completion. Just pay attention in class, do your corrections, and you'll do well.",Thomas Schur ,Literature department,Yes,Yes,,A,
 LIT130,4.0,1.0,No,Not a bad professor. Has a little quirk and quiet demeanor to him. Likes smart students that participate with smart comments. Does not like grading so he will give work that is generally completion. Lots of reading in the first half of the class that is hard to understand. You will probably fall asleep if you're not engaged. But u won't if you are,Thomas Schur ,Literature department,Yes,Yes,Mandatory,A,
 FWS010,5.0,3.0,Yes,"I am a international student and a freshman. I definitely recommend his class. He knows how to teach and how to teach wisely about writing. More than that, I love him because he is such a knowledgable,  ""mysterious"" man. He is really a writer, thinker. He is so much like Kafka. Take his class and You will be amazed by literature!!!",Thomas Schur ,Literature department,Yes,Yes,Mandatory,A,
 FWS010,5.0,2.0,Yes,If you go to his office hours he will make sure to give you extra time and help you out as much as he can with precision. His lectures are very interesting and his class is very organised. I would take him again and again because he is so helpful and open minded and encouraging. Take him if you can. His papers are very short too. Students love him,Thomas Schur ,Literature department,Yes,,Mandatory,A-,
 LIT130,5.0,3.0,Yes,"Great professor that deserves tenure. Obviously highly intelligent without being stuffy, I would highly recommend him. ",Thomas Schur ,Literature department,Yes,,Mandatory,A+,
 FWS,4.0,2.0,Yes,Took him for FWS. Very little reading with 5 short essays (2-3 pages) and one final essay (8-10 pages). Really nice guy who was very helpful in class and during office hours. At times I was confused by his grading on certain assignments but I would definitely recommend his class,Thomas Schur ,Literature department,Yes,,,,
 LIT130,5.0,3.0,Yes,"Extremely helpful professor. Go talk to him during office hours, it will be worth the time. It's easy to get a B+, but you'll have to work for an A. He is also very chill and friendly. I like to just go talk about the movie that I watched over the weekend. ",Thomas Schur ,Literature department,Yes,,Mandatory,,
 FWS,4.5,3.0,Yes,"Very helpful outside of class, and a good discussion leader. Workload is light - only 3 decent papers, participation, and another assignment. Interesting readings and overall a good course. Go talk to him if you want to make the most out of the class.",Thomas Schur ,Literature department,,,Mandatory,,
 CSCI036,5.0,2.0,Yes,"Professor Cannon had a very well structured class and grading rubric. There is a lot of HW, but the class is very easy if you attention and keep up with the material. I would say minimal to no coding experience is required to do well in this class.",Sarah Cannon ,Mathematics department,Yes,Yes,,A,
 MATH055,5.0,3.0,Yes,"Prof Cannon's Discrete Mathematics class was very engagingshe taught the course material quite well and clearly, so I had a great understanding of the grading criteria and explanation. If you're struggling, I would seek help early as her office hours are really helpful for working through problems at each step of the way. I would highly recommend!",Sarah Cannon ,Mathematics department,Yes,Yes,Not Mandatory,A-,Yes
 MATH55,5.0,5.0,No,"Prof cannon is a really great professor! Her lectures are clear and she explains things really well. I took her for discrete. I will say she is a tough grader and not very lenient with simple mistakes. She assigns a ton of hw, in the end I learned a lot but ended with a c plus because shes just a hard grader.",Sarah Cannon ,Mathematics department,Yes,Yes,Mandatory,C+,Yes
 MATH151,5.0,3.0,Yes,"Probability gets hard near the end, but in general, it is at the lower end in difficulty among math courses. Prof Cannon has been very clear in introducing the subject. She is also very patient in answering our questions. She also gives a brief intro to her research in the field. I feel I like probabilities after taking this class.",Sarah Cannon ,Mathematics department,Yes,Yes,Not Mandatory,A,
 CALC30,3.0,2.0,No,"If you have not taken calc before, I would be a little weary of taking mistry's class as he can be a bit scattered but overall, such a nice man. I did poorly on a midterm and he gave me 10 points back after I met with him. He is not here to fail you and wants to be as helpful as possible. I didn't learn much in the class but did in my 1:1 meeting.",Bhaven Mistry ,Mathematics department,Yes,No,Mandatory,B+,
 CALC30,5.0,1.0,No,"great prof who isn't here to fail you. extremely generous when it comes to making sure our tests are fair and he's rly funny. would ABSOLUTELY recommend him if you've taken calc before; but even if you haven't, if you pay attention you'll do fine. he'd be great for a higher level math class if he decides to teach one",Bhaven Mistry ,Mathematics department,Yes,Yes,,A,
 MATH030,5.0,1.0,No,"Can be a little challenging if you've never done calc before but if you have, it is an extremely easy A. There is one group project and three midterms, all of which are extremely simple.",Bhaven Mistry ,Mathematics department,Yes,Yes,Not Mandatory,A,
 CALC030,4.0,2.0,No,"The math profs at CMC aren't the best but I'd say that Prof Mistry is a decent choice. He's very caring and you can tell that he loves math, but sometimes, he unnecessarily goes into the theory behind simple concepts which may make it confusing for people who are learning calc for the first time. Overall a solid choice though",Bhaven Mistry ,Mathematics department,Yes,Yes,Not Mandatory,,
 ECON50,4.0,4.0,Yes,"SUPER nice but do not take if econ isn't your thing or you've never taken econ before, he moves much faster than other econ profs and his tests are confusing for someone who's never taken it before, but genuinely a great engaging lecturer",Yong Kim ,Economics department,Yes,,Mandatory,B+,
 ECON50,4.0,4.0,Yes,"Prof Kim is a hard grader on midterms but if you put in the work and communicate with him if you're struggling, your final grade will reflect your work more than the previous grades you received. Great professor and explains concepts thoroughly well, you just need to be dedicated.",Yong Kim ,Economics department,Yes,Yes,Not Mandatory,B,
 ECON50,5.0,2.0,No,"super nice prof, holds tons of office hours and increases availability before exams; organized, but sometimes he loses track of time; make sure you go over the slides THOROUGHLY esp if u haven't taken econ before bc it can get tricky, but put in the work (aka GO TO OFFICE HRS) and he will notice it; also offers LOTS of resources before each exam",Yong Kim ,Economics department,Yes,Yes,,A,
 ECON102,5.0,3.0,No,"Prof Kim is the best! 2 midterms, 1 group presentation, 1 final. Everything on the test is in his lecture notes which he gives to you on sakai. He also gives you past midterms to help you study. He's incredibly helpful and cares for his students. The content was straightforward, math was fairly simple, and you didn't even have to go to class.",Yong Kim ,Economics department,Yes,Yes,Not Mandatory,,
 ECON102,5.0,3.0,No,"One of the best experiences I have had with a teacher, extremely caring very good at explaining concepts and very accessible. I took Macro with him and although the material was a bit dry I enjoyed every class.",Yong Kim ,Economics department,Yes,Yes,Mandatory,,
 RLST087,5.0,3.0,No,"Take a class with Prof Gilbert!! He is insanely knowledgable and very unbiased in his teaching. This is honestly one of the best classes I've taken in college. Clear expectations, reasonable but not easy grading, gives extensions if needed. Lots of reading but don't need to do most, take good class notes though and don't miss class. Learned SO much",Gary Gilbert ,Religious Studies department,Yes,Yes,Not Mandatory,A,
 RLST21,5.0,4.0,Yes,"Prof Gilbert is very engaging in class and accessible outside of class. Very understanding and willing to grant extensions. Jewish Civ includes lots of reading, a required participation exercise, and a couple huge papers, but I found the content really interesting. Would definitely recommend you take a Gilbert class!",Gary Gilbert ,Religious Studies department,Yes,Yes,,A,
 RLST21,4.0,3.0,Yes,"Professor Gilbert is incredibly knowledgeable about Jewish Civilization. The class is incredibly broad in scope, so we are constantly rushing through the material. While Professor Gilbert encourages discussions sometimes, the class is mostly lectures. Get ready for a rewarding but challenging five-thousand-word paper.",Gary Gilbert ,Religious Studies department,Yes,Yes,Mandatory,A,
 RLST21,5.0,3.0,Yes,"On the one hand, the final project for this class was the most work I've ever done for a homework assignment, and took more time than some of the other entire classes I've taken. On the other hand, I told him I was going through a rough patch and he gave me an extension to the end of the semester no questions asked. Would recommend.",Gary Gilbert ,Religious Studies department,Yes,Yes,,,
